assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,player_id,source_file
0,0,9,0,13.8,217,0.03,0.09,0.06,1.84,192,1,0,2.8,10.4,2025-01-04T15:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,20,0,20264,1,0,1,4.0,1,-939,1318,2257,51,False,1,217,Abdoulaye_Doucouré_217_gw.csv
0,0,4,0,3.2,217,0.01,0.2,0.19,1.21,203,1,0,2.6,5.6,2025-01-15T19:30:00Z,82,0,0,0,0,0,0,0,False,2,0,0,0,0,21,0,19068,1,1,0,17.0,2,-1294,647,1941,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,0,0,4.7,217,0.01,0.01,0.0,1.12,214,2,0,1.8,7.6,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,22,0,19154,1,2,3,6.0,1,38,845,807,51,True,1,217,Abdoulaye_Doucouré_217_gw.csv
0,0,3,1,2.4,217,0.04,0.04,0.0,0.67,223,0,0,0.6,1.6,2025-01-25T15:00:00Z,77,0,0,0,0,0,0,0,False,5,0,0,0,0,23,0,21811,1,1,0,2.0,3,2501,3820,1319,51,False,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,36,1,24.1,217,0.11,0.9,0.79,0.33,235,0,1,9.8,39.8,2025-02-01T15:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,56902,1,0,4,34.0,8,27685,29572,1887,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,-3,0,21.6,217,0.01,0.1,0.09,0.65,144,2,0,2.6,0.0,2025-02-12T19:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,1,24,0,56902,1,2,2,8.0,-1,27685,29572,1887,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,0,0,0.0,217,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2025-02-15T17:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,32309,0,2,1,0.0,0,-16848,2208,19056,51,False,0,217,Abdoulaye_Doucouré_217_gw.csv
1,2,39,0,15.3,217,0.14,1.06,0.92,0.15,254,2,1,12.3,53.6,2025-02-22T12:30:00Z,80,0,0,0,0,0,0,0,False,14,0,0,0,0,26,0,32080,1,2,2,54.0,12,-1098,2481,3579,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,0,0,0.0,217,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,27,0,49909,0,1,1,0.0,0,17426,19806,2380,51,False,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,9,0,11.2,217,0.03,0.32,0.29,0.68,280,1,0,3.1,5.4,2025-03-08T20:00:00Z,62,0,0,0,0,0,0,0,False,20,0,0,0,0,28,0,51781,1,1,1,14.0,2,1741,6231,4490,51,False,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,5,0,5.2,217,0.18,0.38,0.2,0.46,284,1,0,2.7,0.4,2025-03-15T15:00:00Z,67,0,0,0,0,0,0,0,False,19,0,0,0,0,29,0,64150,1,1,1,21.0,2,6880,10460,3580,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,12,0,11.1,217,0.03,0.03,0.0,1.45,297,1,0,3.8,19.2,2025-04-02T19:00:00Z,85,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,46855,1,0,1,8.0,2,-11862,751,12613,51,False,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,10,0,0.5,217,0.0,0.04,0.04,1.79,304,1,0,2.6,6.4,2025-04-05T11:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,31,0,42721,1,1,1,19.0,2,-4292,1228,5520,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
0,3,33,1,29.3,217,0.08,0.41,0.33,0.52,318,0,1,9.6,40.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,38756,1,1,0,26.0,10,-3903,1608,5511,51,False,1,217,Abdoulaye_Doucouré_217_gw.csv
0,0,10,0,2.4,217,0.02,0.17,0.15,2.04,324,2,0,4.4,9.4,2025-04-19T14:00:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,33,0,38188,1,2,0,32.0,2,-424,3663,4087,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,1,0,2.4,217,0.01,0.17,0.16,0.88,334,1,0,1.7,6.4,2025-04-26T11:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,34,0,42283,1,0,1,8.0,2,2705,5668,2963,51,False,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,0,0,0.0,217,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,35,0,70952,0,2,2,0.0,0,28234,31488,3254,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
1,0,18,0,11.8,217,0.02,0.02,0.0,0.64,352,1,0,3.4,20.0,2025-05-10T14:00:00Z,60,0,0,0,0,0,0,0,False,9,0,0,0,0,36,0,57157,1,3,1,2.0,5,-12383,2876,15259,51,False,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,7,1,16.8,217,0.17,0.44,0.27,0.35,367,0,0,3.8,5.2,2025-05-18T11:00:00Z,64,0,0,0,0,0,0,0,False,17,0,0,0,0,37,0,73261,1,0,2,16.0,3,14274,17543,3269,51,True,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,3,0,1.3,217,0.0,0.0,0.0,0.39,376,0,0,0.2,1.0,2025-05-25T15:00:00Z,14,0,0,0,0,0,0,0,False,15,0,0,0,0,38,0,53776,0,1,0,0.0,1,-17033,505,17538,51,False,0,217,Abdoulaye_Doucouré_217_gw.csv
0,0,5,1,3.8,239,0.02,0.12,0.1,1.57,1,0,0,1.9,1.0,2024-08-16T19:00:00Z,77,0,0,0,0,0,0,0,False,14,0,0,0,0,1,0,21783,1,0,1,14.0,3,0,0,0,50,False,0,239,Adama_Traoré_239_gw.csv
1,0,26,0,45.5,239,0.5,0.71,0.21,0.34,15,1,0,10.5,29.6,2024-08-24T14:00:00Z,68,0,0,0,0,0,0,0,False,11,0,0,0,0,2,0,69340,1,1,2,30.0,5,26185,34446,8261,50,True,0,239,Adama_Traoré_239_gw.csv
0,3,33,0,20.9,239,0.25,0.4,0.15,0.45,25,1,1,8.8,41.6,2024-08-31T14:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,3,0,118606,1,1,1,25.0,9,40121,61954,21833,50,False,1,239,Adama_Traoré_239_gw.csv
0,0,12,0,24.7,239,0.02,0.58,0.56,0.76,35,1,0,7.3,14.6,2024-09-14T14:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,4,0,345857,1,1,1,34.0,2,198663,269026,70363,50,True,0,239,Adama_Traoré_239_gw.csv
1,0,24,0,42.7,239,0.63,0.73,0.1,1.24,44,1,0,9.7,29.4,2024-09-21T14:00:00Z,73,0,0,0,0,0,0,0,False,15,0,0,0,0,5,0,369926,1,1,3,25.0,4,26987,60272,33285,50,True,1,239,Adama_Traoré_239_gw.csv
0,0,11,1,3.4,239,0.01,0.05,0.04,0.63,59,0,0,1.1,0.8,2024-09-28T14:00:00Z,68,0,0,0,0,0,0,0,False,16,0,0,0,0,6,0,412450,1,1,0,7.0,3,39142,85562,46420,51,False,0,239,Adama_Traoré_239_gw.csv
0,0,4,0,13.7,239,0.02,1.31,1.29,1.57,69,3,0,5.9,12.8,2024-10-05T14:00:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,7,0,386483,1,2,3,32.0,2,-26027,33075,59102,51,False,0,239,Adama_Traoré_239_gw.csv
0,0,12,0,21.7,239,0.27,0.27,0.0,1.51,72,2,0,3.4,4.4,2024-10-19T14:00:00Z,67,0,0,0,0,0,0,0,False,2,0,0,0,0,8,0,404709,1,3,1,8.0,2,13281,47349,34068,51,True,0,239,Adama_Traoré_239_gw.csv
0,0,9,1,32.3,239,0.12,0.25,0.13,0.34,87,0,0,6.3,10.0,2024-10-26T16:30:00Z,67,0,0,0,0,0,0,0,False,8,0,0,0,0,9,0,395887,1,1,1,21.0,3,-9495,22983,32478,51,False,0,239,Adama_Traoré_239_gw.csv
1,0,16,0,26.1,239,0.07,0.24,0.17,0.41,92,0,0,7.2,23.0,2024-11-04T20:00:00Z,25,0,0,0,0,0,0,0,False,4,0,0,0,0,10,0,392531,0,1,2,23.0,4,-5136,31046,36182,51,True,0,239,Adama_Traoré_239_gw.csv
0,0,4,0,4.3,239,0.09,0.09,0.0,0.02,104,0,0,0.6,2.0,2024-11-09T15:00:00Z,1,0,0,0,0,0,0,0,False,7,0,0,0,0,11,0,376330,0,2,0,0.0,1,-16534,22270,38804,51,False,0,239,Adama_Traoré_239_gw.csv
0,0,3,0,5.1,239,0.03,0.05,0.02,0.41,115,2,0,1.3,2.4,2024-11-23T15:00:00Z,19,0,0,0,0,0,0,0,False,20,0,0,0,0,12,0,337209,0,4,1,5.0,1,-40028,14294,54322,50,True,0,239,Adama_Traoré_239_gw.csv
0,0,0,0,0.0,239,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,13,0,292112,0,1,1,0.0,0,-45552,4934,50486,50,False,0,239,Adama_Traoré_239_gw.csv
0,0,3,0,0.5,239,0.0,0.0,0.0,0.06,135,0,0,0.3,0.2,2024-12-05T19:30:00Z,19,0,0,0,0,0,0,0,False,5,0,0,0,0,14,0,253584,0,1,3,2.0,1,-39904,2160,42064,49,True,0,239,Adama_Traoré_239_gw.csv
0,0,3,0,4.4,239,0.01,0.01,0.0,1.68,145,1,0,0.8,3.6,2024-12-08T14:00:00Z,59,0,0,0,0,0,0,0,False,1,0,0,0,0,15,0,225297,1,1,1,0.0,1,-28604,2576,31180,48,True,0,239,Adama_Traoré_239_gw.csv
0,0,5,0,0.0,239,0.0,0.06,0.06,0.44,155,0,0,2.0,3.0,2024-12-14T15:00:00Z,3,0,0,0,0,0,0,0,False,12,0,0,0,0,16,0,211735,0,2,2,17.0,1,-15011,8229,23240,48,False,0,239,Adama_Traoré_239_gw.csv
0,0,12,0,35.2,239,0.41,0.49,0.08,0.05,165,0,0,5.4,8.4,2024-12-22T14:00:00Z,28,0,0,0,0,0,0,0,False,17,0,0,0,0,17,0,201678,0,0,0,10.0,1,-10530,6729,17259,47,True,0,239,Adama_Traoré_239_gw.csv
0,0,13,0,30.3,239,0.06,0.06,0.0,0.57,174,1,0,4.1,6.4,2024-12-26T15:00:00Z,66,0,0,0,0,0,0,0,False,6,0,0,0,0,18,0,195942,1,2,1,4.0,2,-6128,11030,17158,47,False,0,239,Adama_Traoré_239_gw.csv
0,0,5,0,3.3,239,0.0,0.0,0.0,0.29,185,1,0,0.6,1.0,2024-12-29T15:00:00Z,12,0,0,0,0,0,0,0,False,3,0,0,0,0,19,0,200572,0,2,2,2.0,1,3764,15614,11850,47,True,0,239,Adama_Traoré_239_gw.csv
0,0,6,0,25.5,239,0.03,0.03,0.0,0.17,195,0,0,3.5,7.2,2025-01-05T14:00:00Z,11,0,0,0,0,0,0,0,False,10,0,0,0,0,20,0,199068,0,2,2,2.0,1,-1952,14812,16764,47,True,0,239,Adama_Traoré_239_gw.csv
0,0,-1,0,14.3,239,0.07,0.28,0.21,0.08,207,0,0,2.6,0.2,2025-01-14T19:30:00Z,22,0,0,0,0,0,0,0,False,19,0,0,0,0,21,0,192931,0,2,3,11.0,1,-6460,9797,16257,47,False,0,239,Adama_Traoré_239_gw.csv
0,0,22,0,14.4,239,0.02,0.15,0.13,0.21,216,0,1,7.5,35.8,2025-01-18T15:00:00Z,45,0,0,0,0,0,0,0,False,11,0,0,0,0,22,0,185656,0,2,0,25.0,6,-7568,5262,12830,47,False,0,239,Adama_Traoré_239_gw.csv
0,0,5,0,5.8,239,0.03,0.09,0.06,0.06,225,1,0,1.7,3.4,2025-01-26T19:00:00Z,37,0,0,0,0,0,0,0,False,14,0,0,0,0,23,0,187321,0,1,0,8.0,1,1108,11603,10495,47,True,0,239,Adama_Traoré_239_gw.csv
0,0,11,0,20.8,239,0.19,0.33,0.14,0.7,238,1,0,4.8,4.0,2025-02-01T15:00:00Z,87,0,0,0,0,0,0,0,False,15,0,0,0,0,24,0,186278,1,2,1,23.0,2,-1276,9478,10754,47,False,0,239,Adama_Traoré_239_gw.csv
1,1,27,0,44.8,239,0.75,0.95,0.2,0.39,244,1,0,10.1,30.6,2025-02-15T15:00:00Z,89,0,0,0,0,0,0,0,False,16,0,0,0,0,25,0,183316,1,1,2,26.0,6,-3272,7896,11168,46,True,0,239,Adama_Traoré_239_gw.csv
0,0,2,0,3.6,239,0.03,0.05,0.02,1.29,255,2,0,1.3,2.8,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,26,0,189983,1,2,0,7.0,2,5978,11434,5456,46,True,0,239,Adama_Traoré_239_gw.csv
1,2,31,0,34.3,239,0.25,0.26,0.01,1.16,267,1,0,8.2,30.2,2025-02-25T19:30:00Z,66,0,0,0,0,0,0,0,False,20,0,0,0,0,27,0,190408,1,2,1,17.0,7,334,6830,6496,46,False,0,239,Adama_Traoré_239_gw.csv
0,0,0,0,0.0,239,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,28,0,187269,0,1,2,0.0,0,-3328,7091,10419,46,False,0,239,Adama_Traoré_239_gw.csv
0,0,-1,0,0.7,239,0.08,0.08,0.0,0.69,285,0,0,0.5,0.4,2025-03-16T13:30:00Z,27,0,0,0,0,0,0,0,False,18,0,0,0,0,29,0,169802,0,0,2,4.0,1,-10730,891,11621,46,True,0,239,Adama_Traoré_239_gw.csv
0,0,5,0,2.3,239,0.01,0.1,0.09,1.23,291,1,0,0.7,0.2,2025-04-01T18:45:00Z,66,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,171171,1,1,2,4.0,2,-5925,3034,8959,46,False,0,239,Adama_Traoré_239_gw.csv
0,0,4,0,0.1,239,0.0,0.0,0.0,0.12,305,0,0,0.0,0.2,2025-04-06T13:00:00Z,8,0,0,0,0,0,0,0,False,12,0,0,0,0,31,0,167261,0,2,3,0.0,1,-3978,1617,5595,46,True,0,239,Adama_Traoré_239_gw.csv
0,0,7,0,3.5,239,0.01,0.01,0.0,0.01,312,0,0,1.1,5.2,2025-04-14T19:00:00Z,33,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,164341,0,0,1,2.0,1,-2889,2464,5353,45,False,0,239,Adama_Traoré_239_gw.csv
0,0,4,0,10.8,239,0.01,0.01,0.0,0.11,325,1,0,1.3,2.2,2025-04-20T13:00:00Z,6,0,0,0,0,0,0,0,False,6,0,0,0,0,33,0,163257,0,2,1,0.0,1,-1286,4066,5352,45,True,0,239,Adama_Traoré_239_gw.csv
1,1,23,0,54.3,239,0.37,0.41,0.04,0.24,339,0,0,9.5,32.4,2025-04-26T14:00:00Z,45,0,0,0,0,0,0,0,False,17,0,0,0,0,34,0,163646,0,2,1,8.0,5,-339,2500,2839,45,False,0,239,Adama_Traoré_239_gw.csv
0,0,0,0,14.3,239,0.1,0.16,0.06,0.54,342,0,0,2.4,4.0,2025-05-03T11:30:00Z,23,0,0,0,0,0,0,0,False,2,0,0,0,0,35,0,163179,0,0,1,6.0,0,-75,2435,2510,45,False,1,239,Adama_Traoré_239_gw.csv
0,0,5,0,14.7,239,0.03,0.03,0.0,0.3,352,2,0,2.0,4.8,2025-05-10T14:00:00Z,27,0,0,0,0,0,0,0,False,8,0,0,0,0,36,0,163211,0,3,1,0.0,1,-80,3306,3386,45,True,0,239,Adama_Traoré_239_gw.csv
2,1,30,0,40.8,239,0.09,0.15,0.06,2.73,363,2,0,8.5,27.0,2025-05-18T14:00:00Z,79,0,0,0,0,0,0,0,False,4,0,0,0,0,37,0,162438,1,3,2,17.0,9,-760,1796,2556,45,False,0,239,Adama_Traoré_239_gw.csv
0,0,4,0,9.2,239,0.03,0.21,0.18,2.8,372,2,0,1.7,0.6,2025-05-25T15:00:00Z,73,0,0,0,0,0,0,0,False,13,0,0,0,0,38,0,165171,1,2,0,7.0,2,1902,5574,3672,45,True,0,239,Adama_Traoré_239_gw.csv
0,0,8,0,4.5,81,0.01,0.01,0.0,1.02,6,1,0,1.2,7.8,2024-08-17T14:00:00Z,62,0,0,0,0,0,0,0,False,16,0,0,0,0,1,0,14466,1,1,1,0.0,2,0,0,0,45,False,0,81,Adam_Smith_81_gw.csv
0,0,3,0,0.0,81,0.0,0.0,0.0,0.06,12,0,0,0.2,2.0,2024-08-25T13:00:00Z,4,0,0,0,0,0,0,0,False,15,0,0,0,0,2,0,17671,0,1,1,0.0,1,-605,808,1413,45,True,0,81,Adam_Smith_81_gw.csv
0,0,5,0,10.0,81,0.0,0.0,0.0,0.08,24,0,0,1.5,5.4,2024-08-31T14:00:00Z,13,0,0,0,0,0,0,0,False,8,0,0,0,0,3,0,17855,0,3,2,0.0,1,-818,1192,2010,45,False,0,81,Adam_Smith_81_gw.csv
0,0,19,1,0.4,81,0.0,0.0,0.0,0.47,32,0,0,1.1,10.4,2024-09-14T19:00:00Z,74,0,0,0,0,0,0,0,False,6,0,0,0,0,4,0,17161,1,1,0,0.0,5,-1468,586,2054,45,True,1,81,Adam_Smith_81_gw.csv
0,0,4,0,0.0,81,0.0,0.0,0.0,0.4,46,0,0,0.5,5.0,2024-09-21T14:00:00Z,21,0,0,0,0,0,0,0,False,12,0,0,0,0,5,0,18408,0,0,3,0.0,1,559,1534,975,45,False,0,81,Adam_Smith_81_gw.csv
0,0,8,0,2.6,81,0.01,0.01,0.0,0.6,52,1,0,0.8,5.8,2024-09-30T19:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,6,0,22419,1,1,3,0.0,2,2993,5177,2184,45,True,0,81,Adam_Smith_81_gw.csv
0,0,3,0,1.3,81,0.0,0.0,0.0,0.76,68,1,0,0.8,4.6,2024-10-05T14:00:00Z,62,0,0,0,0,0,0,0,False,11,0,0,0,0,7,0,24317,1,0,1,2.0,2,1640,3754,2114,45,False,0,81,Adam_Smith_81_gw.csv
0,0,5,0,1.3,81,0.0,0.0,0.0,0.46,71,0,0,0.4,2.8,2024-10-19T16:30:00Z,45,0,0,0,0,0,0,0,False,1,0,0,0,0,8,0,21497,0,0,2,0.0,1,-3016,458,3474,45,True,0,81,Adam_Smith_81_gw.csv
0,0,-1,0,11.6,81,0.01,0.01,0.0,1.15,82,1,0,1.7,5.0,2024-10-26T14:00:00Z,60,0,0,0,0,0,0,0,False,2,0,0,0,0,9,0,21091,0,1,1,0.0,1,-671,485,1156,45,False,1,81,Adam_Smith_81_gw.csv
0,0,7,0,15.4,81,0.01,0.61,0.6,1.56,91,1,0,3.9,19.4,2024-11-02T15:00:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,10,0,20339,1,1,2,4.0,2,-995,514,1509,45,True,0,81,Adam_Smith_81_gw.csv
0,0,-10,0,1.9,81,0.01,0.01,0.0,1.12,101,3,0,0.8,5.6,2024-11-09T15:00:00Z,83,0,0,0,0,0,0,0,False,4,0,0,0,0,11,0,21087,1,2,3,0.0,0,338,1313,975,45,False,1,81,Adam_Smith_81_gw.csv
0,0,-1,0,1.3,81,0.0,0.0,0.0,0.91,113,2,0,0.8,6.4,2024-11-23T15:00:00Z,74,0,0,0,0,0,0,0,False,5,0,0,0,0,12,0,21966,1,2,1,0.0,1,433,1669,1236,45,True,0,81,Adam_Smith_81_gw.csv
0,0,2,0,0.8,81,0.0,0.0,0.0,0.46,130,2,0,1.2,11.2,2024-11-30T15:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,13,0,21640,1,4,2,0.0,1,-482,750,1232,45,False,0,81,Adam_Smith_81_gw.csv
0,0,16,1,1.2,81,0.01,0.01,0.0,0.58,133,0,0,0.9,8.0,2024-12-05T20:15:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,14,0,21301,1,0,1,0.0,6,-565,660,1225,45,True,0,81,Adam_Smith_81_gw.csv
0,0,4,0,3.3,81,0.03,0.03,0.0,0.83,146,1,0,1.5,12.0,2024-12-08T14:00:00Z,62,0,0,0,0,0,0,0,False,10,0,0,0,0,15,0,23938,1,2,1,0.0,2,2008,2731,723,45,False,0,81,Adam_Smith_81_gw.csv
0,0,18,1,1.7,81,0.0,0.0,0.0,1.03,152,0,0,0.9,4.8,2024-12-16T20:00:00Z,67,0,0,0,0,0,0,0,False,19,0,0,0,0,16,0,24425,1,1,1,2.0,6,479,1819,1340,45,True,0,81,Adam_Smith_81_gw.csv
0,0,3,0,4.9,81,0.01,0.01,0.0,1.02,168,0,0,0.4,0.0,2024-12-22T14:00:00Z,45,0,0,0,0,0,0,0,False,14,0,0,0,0,17,0,25321,1,3,0,0.0,0,565,1858,1293,45,False,1,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,18,0,25345,0,0,0,0.0,0,-240,2043,2283,45,True,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2024-12-29T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,19,0,20895,0,2,2,0.0,0,-4323,49,4372,45,False,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,20,0,18038,0,0,1,0.0,0,-2964,45,3009,45,True,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,21,0,16583,0,2,2,0.0,0,-1534,49,1583,44,False,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,22,0,16108,0,4,1,0.0,0,-514,182,696,44,False,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,23,0,15359,0,0,5,0.0,0,-754,62,816,44,True,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,14822,0,2,0,0.0,0,-544,47,591,44,True,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,25,0,14370,0,3,1,0.0,0,-467,24,491,44,False,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,26,0,14098,0,1,0,0.0,0,-290,34,324,44,True,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,27,0,13887,0,1,2,0.0,0,-211,27,238,44,False,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,13634,0,2,2,0.0,0,-260,19,279,44,False,0,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2025-03-15T17:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,29,0,13431,0,2,1,0.0,0,-164,24,188,44,True,0,81,Adam_Smith_81_gw.csv
0,0,2,0,14.8,81,0.03,0.03,0.0,0.81,292,1,0,2.7,12.6,2025-04-02T18:45:00Z,45,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,13457,1,2,1,0.0,1,-38,134,172,44,True,0,81,Adam_Smith_81_gw.csv
0,0,-5,0,10.8,81,0.01,0.01,0.0,0.35,310,1,0,0.9,0.0,2025-04-05T14:00:00Z,66,0,0,0,0,0,0,0,False,19,0,0,0,0,31,0,13525,1,2,2,0.0,1,57,143,86,44,False,1,81,Adam_Smith_81_gw.csv
0,0,21,1,1.3,81,0.01,0.01,0.0,1.07,312,0,0,1.7,15.8,2025-04-14T19:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,13552,1,0,1,0.0,6,5,112,107,44,True,0,81,Adam_Smith_81_gw.csv
0,0,25,1,18.8,81,0.07,0.12,0.05,0.37,323,0,0,3.7,6.6,2025-04-19T14:00:00Z,83,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,14262,1,0,0,12.0,6,552,676,124,44,False,0,81,Adam_Smith_81_gw.csv
0,0,4,0,22.6,81,0.14,0.14,0.0,2.52,332,1,0,4.2,19.2,2025-04-27T13:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,34,0,16104,1,1,1,0.0,1,840,1137,297,44,True,1,81,Adam_Smith_81_gw.csv
0,0,0,0,0.0,81,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2025-05-03T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,35,0,15053,0,2,1,0.0,0,8,234,226,44,False,0,81,Adam_Smith_81_gw.csv
0,0,-4,0,1.8,81,0.01,0.01,0.0,0.98,351,1,0,0.2,0.2,2025-05-10T16:30:00Z,69,0,0,0,0,0,0,0,False,2,0,0,0,0,36,0,14933,1,1,0,0.0,1,-125,156,281,44,True,1,81,Adam_Smith_81_gw.csv
0,0,-2,0,1.2,81,0.0,0.0,0.0,0.16,369,1,0,0.1,0.0,2025-05-20T19:00:00Z,21,0,0,0,0,0,0,0,False,13,0,0,0,0,37,0,14836,0,1,3,0.0,1,-100,74,174,44,False,0,81,Adam_Smith_81_gw.csv
0,0,27,1,13.7,81,0.31,0.31,0.0,0.27,371,0,0,2.9,11.2,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,38,0,15438,1,0,2,4.0,6,488,667,179,44,True,0,81,Adam_Smith_81_gw.csv
1,0,11,0,25.0,372,0.09,0.77,0.68,0.23,1,0,0,5.5,21.2,2024-08-16T19:00:00Z,29,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,1548926,0,0,1,9.0,4,0,0,0,65,True,0,372,Alejandro_Garnacho_372_gw.csv
